n,steps,r_start,depth_len,selected_depths,selected_count,selected_depths_are_prefix,selected_depths_are_consecutive,frontier_depth,max_selected_depth,missing_selected_depths,min_selected_margin,max_unselected_margin,margin_profile
8697,128,2,10,2;3;4,3,True,True,5,4,,1,0,2:6;3:3;4:1;5:-1;6:-3;7:0;8:0;9:0;10:0;11:0
8699,128,2,10,2;3;4,3,True,True,5,4,,1,0,2:3;3:4;4:1;5:-1;6:-3;7:0;8:0;9:0;10:0;11:0
8701,128,2,10,2;3,2,True,True,4,3,,1,0,2:1;3:1;4:0;5:0;6:-1;7:0;8:0;9:0;10:0;11:0
8703,128,2,10,2;3;4;5;6;7,6,True,True,8,7,,1,0,2:1;3:3;4:3;5:3;6:2;7:1;8:0;9:-1;10:0;11:0
8705,128,2,10,2,1,True,True,3,2,,3,0,2:3;3:-1;4:-2;5:-1;6:-1;7:0;8:0;9:0;10:0;11:0
8707,128,2,10,2,1,True,True,3,2,,3,0,2:3;3:-2;4:-2;5:0;6:-1;7:0;8:0;9:0;10:0;11:0
8709,128,2,10,2,1,True,True,3,2,,4,0,2:4;3:-3;4:-2;5:0;6:-1;7:0;8:0;9:0;10:0;11:0
8711,128,2,10,,0,True,True,2,0,,0,0,2:-8;3:-4;4:0;5:0;6:0;7:0;8:0;9:0;10:0;11:0
8713,128,2,10,2,1,True,True,3,2,,4,0,2:4;3:-3;4:-2;5:0;6:-1;7:0;8:0;9:0;10:0;11:0
8715,128,2,10,2,1,True,True,3,2,,2,0,2:2;3:-2;4:-2;5:0;6:-1;7:0;8:0;9:0;10:0;11:0
8717,128,2,10,,0,True,True,2,0,,0,0,2:-1;3:-1;4:0;5:0;6:0;7:0;8:0;9:0;10:0;11:0
8719,128,2,10,2,1,True,True,3,2,,7,0,2:7;3:-1;4:-4;5:-1;6:-1;7:0;8:0;9:0;10:0;11:0
8721,128,2,10,,0,True,True,2,0,,0,0,2:-1;3:-1;4:0;5:0;6:0;7:0;8:0;9:0;10:0;11:0
8723,128,2,10,2,1,True,True,3,2,,3,0,2:3;3:0;4:-1;5:-1;6:-1;7:0;8:0;9:0;10:0;11:0
8725,128,2,10,,0,True,True,2,0,,0,0,2:-1;3:-1;4:0;5:0;6:0;7:0;8:0;9:0;10:0;11:0
8727,128,2,10,2,1,True,True,3,2,,3,0,2:3;3:-3;4:-2;5:0;6:-1;7:0;8:0;9:0;10:0;11:0
8729,128,2,10,2,1,True,True,3,2,,1,0,2:1;3:-2;4:-2;5:0;6:-1;7:0;8:0;9:0;10:0;11:0
8731,128,2,10,2;3;4,3,True,True,5,4,,1,0,2:6;3:2;4:1;5:-1;6:-2;7:0;8:0;9:0;10:0;11:0
8733,128,2,10,2,1,True,True,3,2,,2,0,2:2;3:-2;4:-2;5:0;6:-1;7:0;8:0;9:0;10:0;11:0
8735,128,2,10,2;3,2,True,True,4,3,,1,0,2:7;3:1;4:-1;5:-2;6:-1;7:0;8:0;9:0;10:0;11:0
8737,128,2,10,2,1,True,True,3,2,,3,0,2:3;3:-2;4:-2;5:0;6:-1;7:0;8:0;9:0;10:0;11:0
8739,128,2,10,,0,True,True,2,0,,0,0,2:-1;3:-1;4:0;5:0;6:0;7:0;8:0;9:0;10:0;11:0
8741,128,2,10,2;5,2,False,False,6,5,3;4,1,0,2:3;3:0;4:0;5:1;6:0;7:-1;8:0;9:0;10:0;11:0
8743,128,2,10,2;3;4,3,True,True,5,4,,1,0,2:1;3:1;4:2;5:0;6:0;7:-1;8:0;9:0;10:0;11:0
8745,128,2,10,3,1,False,True,4,3,2,1,0,2:-1;3:1;4:0;5:-1;6:0;7:0;8:0;9:0;10:0;11:0
8747,128,2,10,,0,True,True,2,0,,0,0,2:-1;3:-1;4:0;5:0;6:0;7:0;8:0;9:0;10:0;11:0
8749,128,2,10,,0,True,True,2,0,,0,0,2:-4;3:-1;4:-1;5:0;6:0;7:0;8:0;9:0;10:0;11:0
8751,128,2,10,2,1,True,True,3,2,,1,0,2:1;3:-2;4:-1;5:0;6:0;7:0;8:0;9:0;10:0;11:0
8753,128,2,10,,0,True,True,2,0,,0,0,2:-3;3:-2;4:-1;5:0;6:0;7:0;8:0;9:0;10:0;11:0
8755,128,2,10,,0,True,True,2,0,,0,0,2:-5;3:-3;4:0;5:0;6:0;7:0;8:0;9:0;10:0;11:0
8757,128,2,10,,0,True,True,2,0,,0,0,2:-1;3:0;4:0;5:0;6:0;7:0;8:0;9:0;10:0;11:0
8759,128,2,10,2;3,2,True,True,4,3,,2,0,2:7;3:2;4:0;5:-3;6:-2;7:0;8:0;9:0;10:0;11:0
8761,128,2,10,3;4,2,False,True,5,4,2,1,0,2:0;3:2;4:1;5:0;6:-1;7:0;8:0;9:0;10:0;11:0
8763,128,2,10,,0,True,True,2,0,,0,0,2:-2;3:-1;4:0;5:0;6:0;7:0;8:0;9:0;10:0;11:0
8765,128,2,10,,0,True,True,2,0,,0,0,2:-8;3:-1;4:0;5:0;6:0;7:0;8:0;9:0;10:0;11:0
8767,128,2,10,3;4,2,False,True,5,4,2,1,0,2:-2;3:1;4:1;5:0;6:-1;7:0;8:0;9:0;10:0;11:0
8769,128,2,10,2,1,True,True,3,2,,4,0,2:4;3:-1;4:-1;5:-1;6:-1;7:0;8:0;9:0;10:0;11:0
8771,128,2,10,2,1,True,True,3,2,,2,0,2:2;3:-1;4:-1;5:-1;6:-1;7:0;8:0;9:0;10:0;11:0
8773,128,2,10,2,1,True,True,3,2,,5,0,2:5;3:0;4:-2;5:-1;6:-1;7:0;8:0;9:0;10:0;11:0
8775,128,2,10,2,1,True,True,3,2,,3,0,2:3;3:-3;4:-2;5:0;6:-1;7:0;8:0;9:0;10:0;11:0
8777,128,2,10,2,1,True,True,3,2,,3,0,2:3;3:-3;4:-2;5:0;6:-1;7:0;8:0;9:0;10:0;11:0
8779,128,2,10,2,1,True,True,3,2,,4,0,2:4;3:0;4:-2;5:-1;6:-1;7:0;8:0;9:0;10:0;11:0
8781,128,2,10,2,1,True,True,3,2,,3,0,2:3;3:-1;4:-1;5:-1;6:-1;7:0;8:0;9:0;10:0;11:0
8783,128,2,10,2,1,True,True,3,2,,6,0,2:6;3:-2;4:-3;5:-1;6:-1;7:0;8:0;9:0;10:0;11:0
8785,128,2,10,2,1,True,True,3,2,,3,0,2:3;3:-3;4:-2;5:0;6:-1;7:0;8:0;9:0;10:0;11:0
8787,128,2,10,2,1,True,True,3,2,,4,0,2:4;3:-2;4:-3;5:0;6:-1;7:0;8:0;9:0;10:0;11:0
8789,128,2,10,2,1,True,True,3,2,,4,0,2:4;3:-1;4:-1;5:0;6:-1;7:0;8:0;9:0;10:0;11:0
8791,128,2,10,2,1,True,True,3,2,,2,0,2:2;3:-1;4:-2;5:-2;6:0;7:0;8:0;9:0;10:0;11:0
8793,128,2,10,2;3,2,True,True,4,3,,2,0,2:4;3:2;4:0;5:-2;6:-1;7:0;8:0;9:0;10:0;11:0
8795,128,2,10,,0,True,True,2,0,,0,0,2:-1;3:-1;4:-1;5:-2;6:0;7:0;8:0;9:0;10:0;11:0
8797,128,2,10,,0,True,True,2,0,,0,0,2:-2;3:0;4:0;5:0;6:0;7:0;8:0;9:0;10:0;11:0
8799,128,2,10,,0,True,True,2,0,,0,0,2:-5;3:-3;4:0;5:-1;6:0;7:0;8:0;9:0;10:0;11:0
8801,128,2,10,,0,True,True,2,0,,0,0,2:-2;3:0;4:0;5:-1;6:0;7:0;8:0;9:0;10:0;11:0
8803,128,2,10,,0,True,True,2,0,,0,0,2:0;3:-1;4:-2;5:0;6:-1;7:0;8:0;9:0;10:0;11:0
8805,128,2,10,2,1,True,True,3,2,,1,0,2:1;3:-1;4:-2;5:0;6:-1;7:0;8:0;9:0;10:0;11:0
8807,128,2,10,,0,True,True,2,0,,0,0,2:-1;3:0;4:-1;5:-1;6:0;7:0;8:0;9:0;10:0;11:0
8809,128,2,10,,0,True,True,2,0,,0,0,2:-5;3:0;4:-1;5:0;6:0;7:0;8:0;9:0;10:0;11:0
8811,128,2,10,,0,True,True,2,0,,0,0,2:-4;3:0;4:0;5:0;6:0;7:0;8:0;9:0;10:0;11:0
8813,128,2,10,,0,True,True,2,0,,0,0,2:-1;3:0;4:-1;5:0;6:0;7:0;8:0;9:0;10:0;11:0
8815,128,2,10,,0,True,True,2,0,,0,0,2:-2;3:0;4:-1;5:0;6:0;7:0;8:0;9:0;10:0;11:0
8817,128,2,10,2,1,True,True,3,2,,3,0,2:3;3:0;4:-1;5:0;6:-1;7:0;8:0;9:0;10:0;11:0
8819,128,2,10,,0,True,True,2,0,,0,0,2:-4;3:-2;4:-1;5:0;6:0;7:0;8:0;9:0;10:0;11:0
8821,128,2,10,,0,True,True,2,0,,0,0,2:-3;3:-1;4:0;5:0;6:0;7:0;8:0;9:0;10:0;11:0
8823,128,2,10,,0,True,True,2,0,,0,0,2:-1;3:-2;4:0;5:0;6:0;7:0;8:0;9:0;10:0;11:0
8825,128,2,10,2,1,True,True,3,2,,1,0,2:1;3:-2;4:-2;5:0;6:-1;7:0;8:0;9:0;10:0;11:0
8827,128,2,10,,0,True,True,2,0,,0,0,2:-4;3:-2;4:-3;5:0;6:0;7:0;8:0;9:0;10:0;11:0
8829,128,2,10,2;3,2,True,True,4,3,,2,0,2:6;3:2;4:-1;5:-1;6:-2;7:0;8:0;9:0;10:0;11:0
8831,128,2,10,3;4;5,3,False,True,6,5,2,1,0,2:-3;3:1;4:1;5:1;6:0;7:-1;8:0;9:0;10:0;11:0
8833,128,2,10,,0,True,True,2,0,,0,0,2:-2;3:-2;4:-1;5:0;6:0;7:0;8:0;9:0;10:0;11:0
8835,128,2,10,2,1,True,True,3,2,,3,0,2:3;3:0;4:-1;5:0;6:-1;7:0;8:0;9:0;10:0;11:0
8837,128,2,10,,0,True,True,2,0,,0,0,2:-6;3:-2;4:0;5:0;6:0;7:0;8:0;9:0;10:0;11:0
8839,128,2,10,,0,True,True,2,0,,0,0,2:-6;3:-2;4:0;5:0;6:0;7:0;8:0;9:0;10:0;11:0
8841,128,2,10,2,1,True,True,3,2,,2,0,2:2;3:-3;4:-2;5:0;6:-1;7:0;8:0;9:0;10:0;11:0
8843,128,2,10,,0,True,True,2,0,,0,0,2:-8;3:-1;4:0;5:0;6:0;7:0;8:0;9:0;10:0;11:0
8845,128,2,10,2,1,True,True,3,2,,3,0,2:3;3:-2;4:0;5:0;6:-1;7:0;8:0;9:0;10:0;11:0
8847,128,2,10,2,1,True,True,3,2,,1,0,2:1;3:-1;4:-1;5:-1;6:0;7:0;8:0;9:0;10:0;11:0
8849,128,2,10,,0,True,True,2,0,,0,0,2:-1;3:-1;4:0;5:0;6:0;7:0;8:0;9:0;10:0;11:0
8851,128,2,10,,0,True,True,2,0,,0,0,2:-2;3:-1;4:0;5:0;6:0;7:0;8:0;9:0;10:0;11:0
8853,128,2,10,2,1,True,True,3,2,,5,0,2:5;3:0;4:-2;5:-1;6:-1;7:0;8:0;9:0;10:0;11:0
8855,128,2,10,2,1,True,True,3,2,,2,0,2:2;3:-2;4:0;5:0;6:-1;7:0;8:0;9:0;10:0;11:0
8857,128,2,10,2;3;4,3,True,True,5,4,,1,0,2:3;3:4;4:1;5:0;6:0;7:-1;8:0;9:0;10:0;11:0
8859,128,2,10,2;3,2,True,True,4,3,,1,0,2:1;3:1;4:-2;5:-1;6:0;7:0;8:0;9:0;10:0;11:0
8861,128,2,10,3,1,False,True,4,3,2,1,0,2:-2;3:1;4:-1;5:0;6:-1;7:0;8:0;9:0;10:0;11:0
8863,128,2,10,,0,True,True,2,0,,0,0,2:0;3:0;4:-1;5:-1;6:0;7:0;8:0;9:0;10:0;11:0
8865,128,2,10,2;3;4,3,True,True,5,4,,1,0,2:6;3:3;4:1;5:0;6:-1;7:-1;8:0;9:0;10:0;11:0
8867,128,2,10,2,1,True,True,3,2,,5,0,2:5;3:0;4:-2;5:-1;6:-1;7:0;8:0;9:0;10:0;11:0
8869,128,2,10,2;3;4;5,4,True,True,6,5,,1,0,2:1;3:1;4:2;5:1;6:0;7:-1;8:0;9:0;10:0;11:0
8871,128,2,10,,0,True,True,2,0,,0,0,2:-5;3:-1;4:-1;5:0;6:0;7:0;8:0;9:0;10:0;11:0
8873,128,2,10,2;3;4;5;6;7,6,True,True,8,7,,1,0,2:10;3:4;4:2;5:2;6:1;7:1;8:0;9:-1;10:0;11:0
8875,128,2,10,2,1,True,True,3,2,,1,0,2:1;3:0;4:0;5:0;6:-1;7:0;8:0;9:0;10:0;11:0
8877,128,2,10,2,1,True,True,3,2,,4,0,2:4;3:0;4:-1;5:0;6:-1;7:0;8:0;9:0;10:0;11:0
8879,128,2,10,2,1,True,True,3,2,,4,0,2:4;3:-2;4:-5;5:0;6:-1;7:0;8:0;9:0;10:0;11:0
8881,128,2,10,2;3,2,True,True,4,3,,2,0,2:7;3:2;4:0;5:-2;6:-2;7:0;8:0;9:0;10:0;11:0
8883,128,2,10,2;3,2,True,True,4,3,,2,0,2:6;3:2;4:0;5:-2;6:-2;7:0;8:0;9:0;10:0;11:0
8885,128,2,10,,0,True,True,2,0,,0,0,2:-1;3:0;4:0;5:0;6:0;7:0;8:0;9:0;10:0;11:0
8887,128,2,10,2,1,True,True,3,2,,2,0,2:2;3:-2;4:0;5:0;6:-1;7:0;8:0;9:0;10:0;11:0
8889,128,2,10,2;3,2,True,True,4,3,,1,0,2:5;3:1;4:-1;5:-3;6:-1;7:0;8:0;9:0;10:0;11:0
8891,128,2,10,,0,True,True,2,0,,0,0,2:-7;3:-1;4:0;5:0;6:0;7:0;8:0;9:0;10:0;11:0
8893,128,2,10,2;3,2,True,True,4,3,,1,0,2:7;3:1;4:0;5:-2;6:-2;7:0;8:0;9:0;10:0;11:0
8895,128,2,10,2;3,2,True,True,4,3,,1,0,2:2;3:1;4:0;5:0;6:-1;7:0;8:0;9:0;10:0;11:0
8897,128,2,10,,0,True,True,2,0,,0,0,2:-1;3:0;4:0;5:0;6:0;7:0;8:0;9:0;10:0;11:0
8899,128,2,10,,0,True,True,2,0,,0,0,2:0;3:-3;4:-1;5:0;6:0;7:0;8:0;9:0;10:0;11:0
8901,128,2,10,2,1,True,True,3,2,,4,0,2:4;3:-1;4:-1;5:-1;6:-1;7:0;8:0;9:0;10:0;11:0
8903,128,2,10,2;3,2,True,True,4,3,,1,0,2:6;3:1;4:0;5:-1;6:-1;7:0;8:0;9:0;10:0;11:0
8905,128,2,10,2,1,True,True,3,2,,4,0,2:4;3:0;4:-1;5:0;6:-1;7:0;8:0;9:0;10:0;11:0
8907,128,2,10,2,1,True,True,3,2,,3,0,2:3;3:0;4:-1;5:0;6:-1;7:0;8:0;9:0;10:0;11:0
8909,128,2,10,2,1,True,True,3,2,,4,0,2:4;3:-1;4:-1;5:-1;6:-1;7:0;8:0;9:0;10:0;11:0
8911,128,2,10,2;3,2,True,True,4,3,,1,0,2:4;3:1;4:-2;5:0;6:-1;7:0;8:0;9:0;10:0;11:0
8913,128,2,10,,0,True,True,2,0,,0,0,2:-1;3:-1;4:0;5:0;6:0;7:0;8:0;9:0;10:0;11:0
8915,128,2,10,,0,True,True,2,0,,0,0,2:-1;3:-2;4:0;5:0;6:0;7:0;8:0;9:0;10:0;11:0
8917,128,2,10,,0,True,True,2,0,,0,0,2:-4;3:0;4:0;5:0;6:0;7:0;8:0;9:0;10:0;11:0
8919,128,2,10,,0,True,True,2,0,,0,0,2:-1;3:-2;4:0;5:0;6:0;7:0;8:0;9:0;10:0;11:0
8921,128,2,10,2,1,True,True,3,2,,4,0,2:4;3:-1;4:-1;5:-1;6:-1;7:0;8:0;9:0;10:0;11:0
8923,128,2,10,,0,True,True,2,0,,0,0,2:-6;3:-3;4:0;5:0;6:0;7:0;8:0;9:0;10:0;11:0
8925,128,2,10,,0,True,True,2,0,,0,0,2:-1;3:-1;4:-1;5:-1;6:0;7:0;8:0;9:0;10:0;11:0
8927,128,2,10,2,1,True,True,3,2,,2,0,2:2;3:0;4:0;5:-1;6:0;7:0;8:0;9:0;10:0;11:0
8929,128,2,10,2;3,2,True,True,4,3,,1,0,2:5;3:1;4:0;5:-1;6:-1;7:0;8:0;9:0;10:0;11:0
8931,128,2,10,,0,True,True,2,0,,0,0,2:-5;3:0;4:0;5:0;6:0;7:0;8:0;9:0;10:0;11:0
8933,128,2,10,2,1,True,True,3,2,,3,0,2:3;3:-1;4:-1;5:-1;6:-1;7:0;8:0;9:0;10:0;11:0
8935,128,2,10,2;3;4;5,4,True,True,6,5,,1,0,2:4;3:2;4:3;5:1;6:-1;7:-1;8:0;9:0;10:0;11:0
8937,128,2,10,2,1,True,True,3,2,,2,0,2:2;3:-1;4:-2;5:-1;6:0;7:0;8:0;9:0;10:0;11:0
8939,128,2,10,2;3;4;5,4,True,True,6,5,,2,0,2:6;3:4;4:3;5:2;6:0;7:0;8:-1;9:0;10:0;11:0
8941,128,2,10,,0,True,True,2,0,,0,0,2:-1;3:-2;4:0;5:0;6:0;7:0;8:0;9:0;10:0;11:0
8943,128,2,10,2,1,True,True,3,2,,3,0,2:3;3:0;4:-4;5:0;6:-1;7:0;8:0;9:0;10:0;11:0
8945,128,2,10,,0,True,True,2,0,,0,0,2:-4;3:0;4:0;5:0;6:0;7:0;8:0;9:0;10:0;11:0
8947,128,2,10,2;3;4,3,True,True,5,4,,1,0,2:6;3:3;4:1;5:0;6:-2;7:0;8:0;9:0;10:0;11:0
8949,128,2,10,,0,True,True,2,0,,0,0,2:-3;3:-3;4:-1;5:0;6:0;7:0;8:0;9:0;10:0;11:0
8951,128,2,10,2,1,True,True,3,2,,2,0,2:2;3:-3;4:-1;5:0;6:-1;7:0;8:0;9:0;10:0;11:0
8953,128,2,10,2,1,True,True,3,2,,2,0,2:2;3:0;4:-1;5:-1;6:-1;7:0;8:0;9:0;10:0;11:0
8955,128,2,10,,0,True,True,2,0,,0,0,2:-4;3:-3;4:-1;5:0;6:0;7:0;8:0;9:0;10:0;11:0
8957,128,2,10,2;3,2,True,True,4,3,,1,0,2:6;3:1;4:-1;5:-2;6:-1;7:0;8:0;9:0;10:0;11:0
8959,128,2,10,2;5,2,False,False,6,5,3;4,1,0,2:6;3:0;4:0;5:1;6:0;7:0;8:-1;9:0;10:0;11:0
8961,128,2,10,,0,True,True,2,0,,0,0,2:-2;3:0;4:0;5:0;6:0;7:0;8:0;9:0;10:0;11:0
8963,128,2,10,,0,True,True,2,0,,0,0,2:-4;3:0;4:0;5:0;6:0;7:0;8:0;9:0;10:0;11:0
8965,128,2,10,,0,True,True,2,0,,0,0,2:-3;3:0;4:0;5:0;6:0;7:0;8:0;9:0;10:0;11:0
8967,128,2,10,2,1,True,True,3,2,,4,0,2:4;3:-1;4:-1;5:-1;6:-1;7:0;8:0;9:0;10:0;11:0
8969,128,2,10,,0,True,True,2,0,,0,0,2:-2;3:-2;4:0;5:0;6:0;7:0;8:0;9:0;10:0;11:0
8971,128,2,10,2,1,True,True,3,2,,4,0,2:4;3:-2;4:-1;5:-1;6:-1;7:0;8:0;9:0;10:0;11:0
8973,128,2,10,,0,True,True,2,0,,0,0,2:-2;3:-1;4:0;5:0;6:0;7:0;8:0;9:0;10:0;11:0
8975,128,2,10,,0,True,True,2,0,,0,0,2:-2;3:0;4:-1;5:0;6:0;7:0;8:0;9:0;10:0;11:0
8977,128,2,10,,0,True,True,2,0,,0,0,2:-3;3:0;4:0;5:0;6:0;7:0;8:0;9:0;10:0;11:0
8979,128,2,10,,0,True,True,2,0,,0,0,2:-3;3:-1;4:-2;5:0;6:0;7:0;8:0;9:0;10:0;11:0
8981,128,2,10,,0,True,True,2,0,,0,0,2:-1;3:0;4:-1;5:0;6:0;7:0;8:0;9:0;10:0;11:0
8983,128,2,10,2;4,2,False,False,5,4,3,1,0,2:8;3:0;4:1;5:0;6:-1;7:-1;8:0;9:0;10:0;11:0
8985,128,2,10,2;3,2,True,True,4,3,,1,0,2:7;3:1;4:-1;5:-1;6:-2;7:0;8:0;9:0;10:0;11:0
8987,128,2,10,3;4;5,3,False,True,6,5,2,1,0,2:-1;3:2;4:2;5:1;6:0;7:-1;8:0;9:0;10:0;11:0
8989,128,2,10,2;3;4;5,4,True,True,6,5,,1,0,2:1;3:3;4:2;5:1;6:0;7:-1;8:0;9:0;10:0;11:0
8991,128,2,10,2;3,2,True,True,4,3,,1,0,2:6;3:1;4:-1;5:-2;6:-1;7:0;8:0;9:0;10:0;11:0
8993,128,2,10,2;3;4;5,4,True,True,6,5,,1,0,2:3;3:3;4:1;5:1;6:0;7:-1;8:0;9:0;10:0;11:0
8995,128,2,10,,0,True,True,2,0,,0,0,2:-4;3:0;4:0;5:0;6:0;7:0;8:0;9:0;10:0;11:0
8997,128,2,10,,0,True,True,2,0,,0,0,2:-3;3:-1;4:0;5:0;6:0;7:0;8:0;9:0;10:0;11:0
8999,128,2,10,2,1,True,True,3,2,,6,0,2:6;3:-2;4:-2;5:-2;6:-1;7:0;8:0;9:0;10:0;11:0
9001,128,2,10,2,1,True,True,3,2,,4,0,2:4;3:-1;4:-1;5:-1;6:-1;7:0;8:0;9:0;10:0;11:0
9003,128,2,10,3;4;5,3,False,True,6,5,2,1,0,2:0;3:3;4:2;5:1;6:0;7:-1;8:0;9:0;10:0;11:0
9005,128,2,10,,0,True,True,2,0,,0,0,2:-1;3:-1;4:0;5:0;6:0;7:0;8:0;9:0;10:0;11:0
9007,128,2,10,2;3;4;5,4,True,True,6,5,,1,0,2:3;3:3;4:1;5:1;6:0;7:-1;8:0;9:0;10:0;11:0
9009,128,2,10,,0,True,True,2,0,,0,0,2:-1;3:-1;4:0;5:0;6:0;7:0;8:0;9:0;10:0;11:0
9011,128,2,10,,0,True,True,2,0,,0,0,2:-1;3:-1;4:0;5:0;6:0;7:0;8:0;9:0;10:0;11:0
9013,128,2,10,,0,True,True,2,0,,0,0,2:-2;3:-1;4:0;5:0;6:0;7:0;8:0;9:0;10:0;11:0
9015,128,2,10,,0,True,True,2,0,,0,0,2:-2;3:-3;4:0;5:-1;6:0;7:0;8:0;9:0;10:0;11:0
9017,128,2,10,,0,True,True,2,0,,0,0,2:-2;3:0;4:0;5:0;6:0;7:0;8:0;9:0;10:0;11:0
9019,128,2,10,,0,True,True,2,0,,0,0,2:-4;3:0;4:0;5:0;6:0;7:0;8:0;9:0;10:0;11:0
9021,128,2,10,2,1,True,True,3,2,,3,0,2:3;3:-4;4:-2;5:0;6:-1;7:0;8:0;9:0;10:0;11:0
9023,128,2,10,2,1,True,True,3,2,,5,0,2:5;3:0;4:-1;5:-2;6:-1;7:0;8:0;9:0;10:0;11:0
9025,128,2,10,,0,True,True,2,0,,0,0,2:-2;3:-1;4:0;5:0;6:0;7:0;8:0;9:0;10:0;11:0
9027,128,2,10,2,1,True,True,3,2,,2,0,2:2;3:-3;4:-2;5:-1;6:-1;7:0;8:0;9:0;10:0;11:0
9029,128,2,10,,0,True,True,2,0,,0,0,2:-2;3:-1;4:0;5:0;6:0;7:0;8:0;9:0;10:0;11:0
9031,128,2,10,2,1,True,True,3,2,,5,0,2:5;3:-4;4:-2;5:-1;6:-1;7:0;8:0;9:0;10:0;11:0
9033,128,2,10,,0,True,True,2,0,,0,0,2:-3;3:-1;4:0;5:0;6:0;7:0;8:0;9:0;10:0;11:0
9035,128,2,10,,0,True,True,2,0,,0,0,2:-2;3:-1;4:0;5:0;6:0;7:0;8:0;9:0;10:0;11:0
9037,128,2,10,,0,True,True,2,0,,0,0,2:0;3:-2;4:0;5:0;6:0;7:0;8:0;9:0;10:0;11:0
9039,128,2,10,,0,True,True,2,0,,0,0,2:-3;3:-2;4:-1;5:0;6:0;7:0;8:0;9:0;10:0;11:0
9041,128,2,10,2,1,True,True,3,2,,4,0,2:4;3:-3;4:-4;5:0;6:-1;7:0;8:0;9:0;10:0;11:0
9043,128,2,10,2,1,True,True,3,2,,3,0,2:3;3:-1;4:-3;5:-1;6:-1;7:0;8:0;9:0;10:0;11:0
9045,128,2,10,,0,True,True,2,0,,0,0,2:0;3:0;4:0;5:0;6:0;7:0;8:0;9:0;10:0;11:0
9047,128,2,10,,0,True,True,2,0,,0,0,2:-1;3:-3;4:-1;5:0;6:0;7:0;8:0;9:0;10:0;11:0
9049,128,2,10,,0,True,True,2,0,,0,0,2:-4;3:0;4:0;5:0;6:0;7:0;8:0;9:0;10:0;11:0
9051,128,2,10,,0,True,True,2,0,,0,0,2:-1;3:-2;4:0;5:-1;6:0;7:0;8:0;9:0;10:0;11:0
9053,128,2,10,,0,True,True,2,0,,0,0,2:-4;3:0;4:0;5:0;6:0;7:0;8:0;9:0;10:0;11:0
9055,128,2,10,3,1,False,True,4,3,2,1,0,2:0;3:1;4:0;5:-1;6:0;7:0;8:0;9:0;10:0;11:0
9057,128,2,10,2;3;4;5,4,True,True,6,5,,1,0,2:2;3:1;4:2;5:1;6:0;7:-1;8:0;9:0;10:0;11:0
9059,128,2,10,2,1,True,True,3,2,,2,0,2:2;3:0;4:-1;5:-1;6:0;7:0;8:0;9:0;10:0;11:0
9061,128,2,10,2,1,True,True,3,2,,2,0,2:2;3:0;4:-1;5:-1;6:0;7:0;8:0;9:0;10:0;11:0
9063,128,2,10,4,1,False,True,5,4,2;3,1,0,2:-2;3:0;4:1;5:0;6:-1;7:0;8:0;9:0;10:0;11:0
9065,128,2,10,,0,True,True,2,0,,0,0,2:0;3:-2;4:-4;5:0;6:0;7:0;8:0;9:0;10:0;11:0
9067,128,2,10,,0,True,True,2,0,,0,0,2:-4;3:0;4:0;5:0;6:0;7:0;8:0;9:0;10:0;11:0
9069,128,2,10,2;3;4;5;6,5,True,True,7,6,,1,0,2:6;3:2;4:2;5:2;6:1;7:0;8:-1;9:0;10:0;11:0
9071,128,2,10,2;3;4;5;6,5,True,True,7,6,,1,0,2:3;3:3;4:2;5:2;6:1;7:0;8:-1;9:0;10:0;11:0
9073,128,2,10,2;3,2,True,True,4,3,,1,0,2:4;3:1;4:0;5:0;6:-1;7:0;8:0;9:0;10:0;11:0
9075,128,2,10,2,1,True,True,3,2,,1,0,2:1;3:-1;4:0;5:-1;6:0;7:0;8:0;9:0;10:0;11:0
9077,128,2,10,2,1,True,True,3,2,,2,0,2:2;3:0;4:-1;5:-1;6:0;7:0;8:0;9:0;10:0;11:0
9079,128,2,10,2;3;4;5;6;7;8;9,8,True,True,10,9,,1,0,2:7;3:10;4:9;5:6;6:3;7:2;8:2;9:1;10:0;11:-1
9081,128,2,10,2,1,True,True,3,2,,2,0,2:2;3:-3;4:-3;5:0;6:0;7:0;8:0;9:0;10:0;11:0
9083,128,2,10,2;3;4;5;6;7,6,True,True,8,7,,1,0,2:5;3:4;4:3;5:3;6:2;7:1;8:0;9:-1;10:0;11:0
9085,128,2,10,,0,True,True,2,0,,0,0,2:0;3:-2;4:-1;5:0;6:0;7:0;8:0;9:0;10:0;11:0
9087,128,2,10,2;3;4;5;6;8,6,False,False,9,8,7,1,0,2:10;3:13;4:10;5:6;6:2;7:0;8:1;9:0;10:-1;11:0
9089,128,2,10,2,1,True,True,3,2,,2,0,2:2;3:-2;4:-1;5:0;6:-1;7:0;8:0;9:0;10:0;11:0
9091,128,2,10,2,1,True,True,3,2,,5,0,2:5;3:0;4:0;5:0;6:-2;7:0;8:0;9:0;10:0;11:0
9093,128,2,10,2;3;4;5,4,True,True,6,5,,2,0,2:9;3:2;4:2;5:2;6:0;7:0;8:-1;9:0;10:0;11:0
9095,128,2,10,2,1,True,True,3,2,,5,0,2:5;3:-2;4:-1;5:-1;6:-1;7:0;8:0;9:0;10:0;11:0
9097,128,2,10,,0,True,True,2,0,,0,0,2:-8;3:0;4:-1;5:-1;6:0;7:0;8:0;9:0;10:0;11:0
