root,blocks_audited,reached_state_one_endpoint,maximum_queue,terminal_block,witness_start_block,witness_block_count,witness_length,witness_claim_holes,witness_terminal_valuation,witness_absorption_deficit
5031,20,True,4,9,9,1,8,3,1,4
5033,16,True,3,1,1,1,6,2,1,3
5035,25,True,3,16,11,6,19,8,8,3
5037,18,True,1,14,14,1,3,1,1,1
5039,21,True,3,12,7,6,19,8,8,3
5041,10,True,0,-1,-1,0,0,0,0,0
5043,9,True,0,-1,-1,0,0,0,0,0
5045,9,True,0,-1,-1,0,0,0,0,0
5047,20,True,3,11,6,6,19,8,8,3
5049,17,True,2,3,3,1,5,2,1,2
5051,17,True,1,3,3,1,4,2,1,1
5053,31,True,5,22,14,9,27,11,11,5
5055,17,True,3,2,0,3,10,4,3,3
5057,16,True,4,7,7,1,7,2,1,4
5059,13,True,4,4,4,1,7,2,1,4
5061,9,True,0,-1,-1,0,0,0,0,0
5063,24,True,3,15,10,6,19,8,8,3
5065,13,True,4,4,4,1,7,2,1,4
5067,8,True,0,-1,-1,0,0,0,0,0
5069,7,True,0,-1,-1,0,0,0,0,0
5071,14,True,1,3,3,1,5,2,2,1
5073,7,True,0,-1,-1,0,0,0,0,0
5075,20,True,3,11,6,6,19,8,8,3
5077,8,True,0,-1,-1,0,0,0,0,0
5079,29,True,4,20,12,9,26,11,11,4
5081,8,True,0,-1,-1,0,0,0,0,0
5083,19,True,1,4,4,1,3,1,1,1
5085,6,True,0,-1,-1,0,0,0,0,0
5087,31,True,4,22,14,9,26,11,11,4
5089,20,True,1,2,2,1,4,2,1,1
5091,8,True,0,-1,-1,0,0,0,0,0
5093,6,True,1,1,1,1,2,0,1,1
5095,12,True,1,0,0,1,3,1,1,1
5097,30,True,5,21,13,9,27,11,11,5
5099,23,True,3,6,5,2,8,3,2,3
5101,16,True,4,5,5,1,8,3,1,4
5103,14,True,5,3,3,1,9,3,1,5
5105,11,True,1,2,2,1,3,1,1,1
5107,33,True,7,7,5,3,18,7,4,7
5109,10,True,1,1,1,1,5,2,2,1
5111,12,True,1,3,3,1,3,1,1,1
5113,26,True,3,17,12,6,19,8,8,3
5115,13,True,0,-1,-1,0,0,0,0,0
5117,22,True,3,1,1,1,7,2,2,3
5119,19,True,5,4,0,5,20,8,7,5
5121,10,True,0,-1,-1,0,0,0,0,0
5123,28,True,5,19,11,9,27,11,11,5
5125,13,True,1,9,9,1,3,1,1,1
5127,28,True,5,19,11,9,27,11,11,5
5129,27,True,5,18,10,9,27,11,11,5
5131,12,True,1,8,8,1,3,1,1,1
5133,11,True,1,7,7,1,3,1,1,1
5135,24,True,5,15,7,9,27,11,11,5
5137,11,True,1,7,7,1,3,1,1,1
5139,12,True,1,8,8,1,3,1,1,1
5141,7,True,0,-1,-1,0,0,0,0,0
5143,10,True,1,6,6,1,3,1,1,1
5145,12,True,0,-1,-1,0,0,0,0,0
5147,19,True,3,2,1,2,8,3,2,3
5149,26,True,5,17,9,9,27,11,11,5
5151,15,True,2,0,0,1,5,2,1,2
5153,25,True,5,16,8,9,27,11,11,5
5155,6,True,0,-1,-1,0,0,0,0,0
5157,25,True,4,16,8,9,26,11,11,4
5159,26,True,4,17,9,9,26,11,11,4
5161,23,True,2,1,1,1,5,2,1,2
5163,13,True,1,9,9,1,3,1,1,1
5165,14,True,1,10,10,1,3,1,1,1
5167,28,True,4,19,11,9,26,11,11,4
5169,12,True,1,8,8,1,3,1,1,1
5171,12,True,1,8,8,1,3,1,1,1
5173,17,True,3,8,3,6,19,8,8,3
5175,23,True,4,14,6,9,26,11,11,4
5177,14,True,1,1,1,1,2,0,1,1
5179,18,True,4,7,6,2,10,4,2,4
5181,9,True,0,-1,-1,0,0,0,0,0
5183,10,True,1,6,6,1,3,1,1,1
5185,10,True,0,-1,-1,0,0,0,0,0
5187,9,True,0,-1,-1,0,0,0,0,0
5189,18,True,3,9,4,6,19,8,8,3
5191,14,True,1,0,0,1,3,1,1,1
5193,17,True,1,10,10,1,2,0,1,1
5195,17,True,3,8,3,6,19,8,8,3
5197,24,True,5,15,7,9,27,11,11,5
5199,23,True,5,14,6,9,27,11,11,5
5201,24,True,5,15,7,9,27,11,11,5
5203,29,True,3,20,15,6,19,8,8,3
5205,5,True,0,-1,-1,0,0,0,0,0
5207,16,True,3,7,2,6,19,8,8,3
5209,9,True,0,-1,-1,0,0,0,0,0
5211,23,True,2,2,1,2,6,2,2,2
5213,17,True,2,8,6,3,11,5,4,2
5215,15,True,2,3,3,1,5,2,1,2
5217,27,True,4,18,10,9,26,11,11,4
5219,9,True,1,1,1,1,4,2,1,1
5221,10,True,1,6,6,1,3,1,1,1
5223,11,True,2,1,0,2,7,3,2,2
5225,15,True,1,1,1,1,4,1,2,1
5227,11,True,1,7,7,1,3,1,1,1
5229,29,True,5,3,2,2,12,5,2,5
5231,24,True,1,0,0,1,4,2,1,1
5233,5,True,0,-1,-1,0,0,0,0,0
5235,18,True,0,-1,-1,0,0,0,0,0
5237,25,True,4,16,8,9,26,11,11,4
5239,17,True,2,8,6,3,11,5,4,2
5241,16,True,3,5,1,5,14,5,6,3
5243,12,True,1,4,4,1,2,0,1,1
5245,17,True,2,1,1,1,4,1,1,2
5247,16,True,3,0,0,1,7,3,1,3
5249,25,True,4,8,4,5,18,7,7,4
5251,6,True,0,-1,-1,0,0,0,0,0
5253,6,True,0,-1,-1,0,0,0,0,0
5255,14,True,4,3,2,2,10,4,2,4
5257,25,True,5,2,1,2,12,5,2,5
5259,18,True,2,9,7,3,11,5,4,2
5261,12,True,1,5,5,1,2,0,1,1
5263,29,True,6,12,3,10,32,13,13,6
5265,9,True,0,-1,-1,0,0,0,0,0
5267,8,True,0,-1,-1,0,0,0,0,0
5269,11,True,1,4,4,1,2,0,1,1
5271,10,True,1,3,3,1,2,0,1,1
5273,26,True,3,17,12,6,19,8,8,3
5275,18,True,2,9,7,3,12,5,5,2
5277,25,True,3,16,11,6,19,8,8,3
5279,12,True,2,0,0,1,5,2,1,2
5281,11,True,1,7,7,1,3,1,1,1
5283,18,True,2,2,1,2,6,2,2,2
5285,18,True,2,2,1,2,7,2,3,2
5287,12,True,1,0,0,1,3,1,1,1
5289,9,True,3,1,1,1,7,2,2,3
5291,12,True,1,5,5,1,2,0,1,1
5293,12,True,1,5,5,1,2,0,1,1
5295,23,True,3,14,9,6,19,8,8,3
5297,20,True,1,3,3,1,4,2,1,1
5299,19,True,1,2,2,1,4,2,1,1
5301,6,True,0,-1,-1,0,0,0,0,0
5303,27,True,3,18,13,6,19,8,8,3
5305,19,True,1,1,1,1,2,0,1,1
5307,23,True,3,14,9,6,19,8,8,3
5309,12,True,1,1,1,1,3,1,1,1
5311,19,True,2,0,0,1,6,3,1,2
5313,13,True,0,-1,-1,0,0,0,0,0
5315,10,True,0,-1,-1,0,0,0,0,0
5317,11,True,0,-1,-1,0,0,0,0,0
5319,12,True,1,0,0,1,3,1,1,1
5321,10,True,0,-1,-1,0,0,0,0,0
5323,10,True,0,-1,-1,0,0,0,0,0
5325,12,True,0,-1,-1,0,0,0,0,0
5327,16,True,4,7,7,1,7,2,1,4
5329,11,True,0,-1,-1,0,0,0,0,0
5331,10,True,0,-1,-1,0,0,0,0,0
5333,19,True,4,10,2,9,26,11,11,4
5335,8,True,1,3,3,1,2,0,1,1
5337,11,True,0,-1,-1,0,0,0,0,0
5339,9,True,0,-1,-1,0,0,0,0,0
5341,22,True,3,13,8,6,19,8,8,3
5343,9,True,1,0,0,1,5,2,2,1
5345,26,True,4,9,7,3,12,5,3,4
5347,18,True,4,9,1,9,26,11,11,4
5349,8,True,1,1,1,1,2,0,1,1
5351,33,True,5,24,16,9,27,11,11,5
5353,8,True,2,1,1,1,4,1,1,2
5355,22,True,1,3,3,1,2,0,1,1
5357,6,True,0,-1,-1,0,0,0,0,0
5359,31,True,4,1,0,2,12,5,3,4
5361,13,True,1,4,4,1,6,3,2,1
5363,8,True,1,3,3,1,2,0,1,1
5365,12,True,1,3,3,1,6,3,2,1
5367,13,True,2,4,4,1,4,1,1,2
5369,13,True,2,4,4,1,4,1,1,2
5371,24,True,3,7,6,2,8,3,2,3
5373,17,True,4,6,6,1,8,3,1,4
5375,16,True,4,5,5,1,8,3,1,4
5377,14,True,1,5,5,1,5,2,2,1
5379,14,True,1,2,2,1,4,2,1,1
5381,20,True,3,11,6,6,19,8,8,3
5383,14,True,1,0,0,1,3,1,1,1
5385,29,True,3,20,15,6,19,8,8,3
5387,25,True,3,4,4,1,8,3,2,3
5389,14,True,1,10,10,1,3,1,1,1
5391,4,True,0,-1,-1,0,0,0,0,0
5393,15,True,1,11,11,1,3,1,1,1
5395,30,True,5,21,13,9,27,11,11,5
5397,18,True,3,9,4,6,19,8,8,3
5399,13,True,1,9,9,1,3,1,1,1
5401,29,True,5,20,12,9,27,11,11,5
5403,13,True,3,1,1,1,6,2,1,3
5405,28,True,5,19,11,9,27,11,11,5
5407,12,True,2,0,0,1,5,2,1,2
5409,20,True,3,11,6,6,19,8,8,3
5411,9,True,0,-1,-1,0,0,0,0,0
5413,9,True,0,-1,-1,0,0,0,0,0
5415,9,True,1,0,0,1,3,1,1,1
5417,12,True,1,1,1,1,5,2,2,1
5419,10,True,0,-1,-1,0,0,0,0,0
5421,19,True,3,10,5,6,19,8,8,3
5423,14,True,1,0,0,1,4,2,1,1
5425,28,True,4,19,11,9,26,11,11,4
5427,28,True,4,19,11,9,26,11,11,4
5429,11,True,3,2,2,1,6,2,1,3
5431,14,True,1,10,10,1,3,1,1,1
5433,29,True,4,20,12,9,26,11,11,4
5435,18,True,3,9,4,6,19,8,8,3
5437,16,True,1,12,12,1,3,1,1,1
5439,13,True,1,0,0,1,6,3,2,1
5441,12,True,2,3,3,1,5,2,1,2
5443,14,True,1,10,10,1,3,1,1,1
5445,10,True,0,-1,-1,0,0,0,0,0
5447,20,True,3,3,2,2,8,3,2,3
5449,26,True,4,17,9,9,26,11,11,4
5451,10,True,0,-1,-1,0,0,0,0,0
5453,13,True,4,2,2,1,8,3,1,4
5455,20,True,4,9,8,2,10,4,2,4
5457,12,True,2,2,2,1,9,4,3,2
5459,29,True,6,3,1,3,17,7,4,6
5461,2,True,0,-1,-1,0,0,0,0,0
5463,21,True,3,12,7,6,19,8,8,3
5465,27,True,5,18,10,9,27,11,11,5
5467,20,True,3,11,6,6,19,8,8,3
5469,9,True,0,-1,-1,0,0,0,0,0
5471,24,True,5,15,7,9,27,11,11,5
5473,27,True,5,18,10,9,27,11,11,5
5475,8,True,0,-1,-1,0,0,0,0,0
5477,8,True,0,-1,-1,0,0,0,0,0
5479,32,True,3,1,0,2,8,3,2,3
5481,7,True,0,-1,-1,0,0,0,0,0
5483,20,True,3,11,6,6,19,8,8,3
5485,21,True,2,12,10,3,11,5,4,2
5487,10,True,1,0,0,1,4,2,1,1
5489,23,True,5,14,6,9,27,11,11,5
5491,8,True,0,-1,-1,0,0,0,0,0
5493,22,True,5,13,5,9,27,11,11,5
5495,12,True,1,4,4,1,4,2,1,1
5497,21,True,2,2,2,1,5,2,1,2
5499,13,True,1,9,9,1,3,1,1,1
5501,7,True,0,-1,-1,0,0,0,0,0
5503,28,True,4,17,17,1,8,3,1,4
5505,32,True,5,6,5,2,12,5,2,5
5507,22,True,5,13,5,9,27,11,11,5
5509,28,True,4,19,11,9,26,11,11,4
5511,21,True,5,12,4,9,27,11,11,5
5513,20,True,1,3,3,1,2,0,1,1
5515,27,True,4,18,10,9,26,11,11,4
5517,22,True,4,13,5,9,26,11,11,4
5519,25,True,4,16,8,9,26,11,11,4
5521,23,True,5,14,6,9,27,11,11,5
5523,21,True,5,12,4,9,27,11,11,5
5525,21,True,4,12,4,9,26,11,11,4
5527,7,True,0,-1,-1,0,0,0,0,0
5529,9,True,0,-1,-1,0,0,0,0,0
5531,8,True,0,-1,-1,0,0,0,0,0
5533,16,True,4,5,4,2,10,4,2,4
5535,21,True,4,12,12,1,7,2,1,4
5537,16,True,1,9,9,1,2,0,1,1
5539,14,True,1,7,7,1,2,0,1,1
5541,13,True,1,6,6,1,2,0,1,1
5543,33,True,6,16,7,10,32,13,13,6
5545,10,True,0,-1,-1,0,0,0,0,0
5547,11,True,0,-1,-1,0,0,0,0,0
5549,15,True,1,8,8,1,2,0,1,1
5551,13,True,1,0,0,1,4,2,1,1
5553,22,True,4,13,5,9,26,11,11,4
5555,21,True,4,12,4,9,26,11,11,4
5557,21,True,5,12,4,9,27,11,11,5
5559,26,True,3,17,12,6,19,8,8,3
5561,21,True,4,12,4,9,26,11,11,4
5563,22,True,2,6,5,2,6,2,2,2
5565,20,True,2,4,3,2,7,2,3,2
5567,39,True,4,2,0,3,13,5,4,4
5569,21,True,5,12,4,9,27,11,11,5
5571,13,True,2,1,1,1,5,2,1,2
5573,8,True,1,4,4,1,3,1,1,1
5575,15,True,1,0,0,1,3,1,1,1
5577,8,True,0,-1,-1,0,0,0,0,0
5579,9,True,0,-1,-1,0,0,0,0,0
5581,23,True,4,14,6,9,26,11,11,4
5583,11,True,1,4,4,1,2,0,1,1
5585,22,True,4,13,5,9,26,11,11,4
5587,21,True,1,1,1,1,3,1,1,1
5589,7,True,1,3,3,1,3,1,1,1
5591,13,True,1,2,2,1,3,1,1,1
5593,13,True,0,-1,-1,0,0,0,0,0
5595,20,True,4,11,3,9,26,11,11,4
5597,14,True,0,-1,-1,0,0,0,0,0
5599,12,True,2,1,0,2,8,3,3,2
5601,13,True,0,-1,-1,0,0,0,0,0
5603,7,True,1,3,3,1,3,1,1,1
5605,18,True,4,9,9,1,7,2,1,4
5607,12,True,1,0,0,1,3,1,1,1
5609,21,True,3,4,1,4,16,7,6,3
5611,27,True,3,2,2,1,7,3,1,3
5613,23,True,4,14,6,9,26,11,11,4
5615,12,True,2,1,0,2,7,3,2,2
5617,15,True,2,6,4,3,11,5,4,2
5619,24,True,3,5,4,2,8,3,2,3
5621,13,True,2,4,2,3,11,5,4,2
5623,11,True,1,2,2,1,3,1,1,1
5625,25,True,3,16,11,6,19,8,8,3
5627,12,True,1,3,3,1,3,1,1,1
5629,26,True,4,9,7,3,12,5,3,4
5631,21,True,3,12,7,6,19,8,8,3
5633,12,True,1,7,7,1,4,1,2,1
5635,14,True,2,5,3,3,12,5,5,2
5637,15,True,1,6,6,1,6,3,2,1
5639,15,True,2,6,4,3,10,4,4,2
5641,8,True,0,-1,-1,0,0,0,0,0
5643,15,True,1,6,6,1,6,3,2,1
5645,8,True,1,4,4,1,3,1,1,1
5647,9,True,1,2,2,1,2,0,1,1
5649,8,True,1,4,4,1,3,1,1,1
5651,16,True,2,7,7,1,4,1,1,2
5653,21,True,3,12,7,6,19,8,8,3
5655,18,True,4,7,7,1,8,3,1,4
5657,19,True,4,8,8,1,8,3,1,4
5659,13,True,1,1,1,1,5,2,2,1
5661,7,True,1,3,3,1,3,1,1,1
5663,15,True,2,0,0,1,5,2,1,2
5665,24,True,3,15,10,6,19,8,8,3
5667,21,True,3,12,7,6,19,8,8,3
5669,16,True,1,12,12,1,3,1,1,1
5671,16,True,1,0,0,1,3,1,1,1
5673,31,True,8,9,7,3,18,7,3,8
5675,22,True,3,13,8,6,19,8,8,3
5677,21,True,3,12,7,6,19,8,8,3
5679,26,True,3,2,0,3,10,4,3,3
5681,16,True,2,2,2,1,5,2,1,2
5683,16,True,1,2,2,1,4,2,1,1
5685,8,True,0,-1,-1,0,0,0,0,0
5687,30,True,5,21,13,9,27,11,11,5
5689,22,True,3,13,8,6,19,8,8,3
5691,30,True,5,21,13,9,27,11,11,5
5693,13,True,4,4,4,1,7,2,1,4
5695,27,True,5,18,10,9,27,11,11,5
5697,14,True,4,5,5,1,7,2,1,4
5699,12,True,4,3,3,1,7,2,1,4
5701,7,True,0,-1,-1,0,0,0,0,0
5703,12,True,1,0,0,1,3,1,1,1
5705,14,True,1,3,3,1,5,2,2,1
5707,6,True,0,-1,-1,0,0,0,0,0
5709,6,True,0,-1,-1,0,0,0,0,0
5711,19,True,3,10,5,6,19,8,8,3
5713,31,True,4,22,14,9,26,11,11,4
5715,29,True,4,20,12,9,26,11,11,4
5717,7,True,0,-1,-1,0,0,0,0,0
5719,18,True,1,3,3,1,3,1,1,1
5721,18,True,1,3,3,1,2,0,1,1
5723,31,True,4,22,14,9,26,11,11,4
5725,4,True,0,-1,-1,0,0,0,0,0
5727,17,True,1,13,13,1,3,1,1,1
5729,5,True,0,-1,-1,0,0,0,0,0
5731,4,True,0,-1,-1,0,0,0,0,0
5733,5,True,0,-1,-1,0,0,0,0,0
5735,29,True,5,20,12,9,27,11,11,5
5737,22,True,3,5,4,2,8,3,2,3
5739,29,True,4,20,12,9,26,11,11,4
5741,15,True,4,4,4,1,8,3,1,4
5743,18,True,1,0,0,1,4,2,1,1
5745,8,True,0,-1,-1,0,0,0,0,0
5747,32,True,7,6,4,3,18,7,4,7
5749,10,True,0,-1,-1,0,0,0,0,0
5751,11,True,1,2,2,1,3,1,1,1
5753,25,True,3,16,11,6,19,8,8,3
5755,12,True,0,-1,-1,0,0,0,0,0
5757,22,True,3,13,8,6,19,8,8,3
5759,19,True,5,4,0,5,18,7,6,5
5761,27,True,5,18,10,9,27,11,11,5
5763,7,True,0,-1,-1,0,0,0,0,0
5765,27,True,5,18,10,9,27,11,11,5
5767,11,True,1,0,0,1,3,1,1,1
5769,28,True,5,19,11,9,27,11,11,5
5771,26,True,5,17,9,9,27,11,11,5
5773,11,True,1,7,7,1,3,1,1,1
5775,21,True,3,12,7,6,19,8,8,3
5777,25,True,5,16,8,9,27,11,11,5
5779,24,True,5,15,7,9,27,11,11,5
5781,9,True,1,5,5,1,3,1,1,1
5783,10,True,1,6,6,1,3,1,1,1
5785,15,True,1,3,3,1,3,1,1,1
5787,13,True,2,1,1,1,4,1,1,2
5789,11,True,0,-1,-1,0,0,0,0,0
5791,18,True,3,1,0,2,8,3,2,3
5793,10,True,0,-1,-1,0,0,0,0,0
5795,24,True,5,15,7,9,27,11,11,5
5797,23,True,5,14,6,9,27,11,11,5
5799,33,True,5,7,6,2,12,5,2,5
5801,12,True,1,8,8,1,3,1,1,1
5803,31,True,4,22,14,9,26,11,11,4
5805,25,True,4,16,8,9,26,11,11,4
5807,22,True,1,0,0,1,4,2,1,1
5809,12,True,1,8,8,1,3,1,1,1
5811,11,True,1,7,7,1,3,1,1,1
5813,12,True,1,8,8,1,3,1,1,1
5815,25,True,5,16,8,9,27,11,11,5
5817,25,True,4,16,8,9,26,11,11,4
5819,23,True,4,14,6,9,26,11,11,4
5821,24,True,4,15,7,9,26,11,11,4
5823,23,True,5,14,6,9,27,11,11,5
5825,13,True,1,9,9,1,3,1,1,1
5827,17,True,4,6,5,2,10,4,2,4
5829,9,True,0,-1,-1,0,0,0,0,0
5831,11,True,1,0,0,1,3,1,1,1
5833,15,True,1,2,2,1,2,0,1,1
5835,15,True,1,8,8,1,2,0,1,1
5837,9,True,0,-1,-1,0,0,0,0,0
5839,34,True,6,17,8,10,32,13,13,6
5841,18,True,1,11,11,1,2,0,1,1
5843,16,True,1,9,9,1,2,0,1,1
5845,16,True,3,7,2,6,19,8,8,3
5847,22,True,5,13,5,9,27,11,11,5
5849,23,True,5,14,6,9,27,11,11,5
5851,23,True,4,14,6,9,26,11,11,4
5853,23,True,5,14,6,9,27,11,11,5
5855,28,True,3,19,14,6,19,8,8,3
5857,23,True,4,14,6,9,26,11,11,4
5859,15,True,3,6,1,6,19,8,8,3
5861,8,True,0,-1,-1,0,0,0,0,0
5863,22,True,2,1,0,2,6,2,2,2
5865,18,True,1,1,1,1,4,2,1,1
5867,16,True,2,4,4,1,5,2,1,2
5869,26,True,4,17,9,9,26,11,11,4
5871,13,True,1,0,0,1,4,2,1,1
5873,17,True,2,8,6,3,11,5,4,2
5875,11,True,1,2,2,1,4,2,1,1
5877,9,True,1,5,5,1,3,1,1,1
5879,14,True,1,3,3,1,3,1,1,1
5881,10,True,1,6,6,1,3,1,1,1
5883,23,True,4,14,6,9,26,11,11,4
5885,28,True,4,2,1,2,11,5,2,4
5887,22,True,4,0,0,1,8,3,1,4
5889,18,True,2,9,7,3,11,5,4,2
5891,16,True,0,-1,-1,0,0,0,0,0
5893,17,True,2,8,6,3,11,5,4,2
5895,16,True,1,0,0,1,3,1,1,1
5897,15,True,2,4,3,2,8,3,3,2
5899,11,True,1,3,3,1,2,0,1,1
5901,24,True,4,15,7,9,26,11,11,4
5903,15,True,2,6,4,3,11,5,4,2
5905,25,True,4,16,8,9,26,11,11,4
5907,23,True,4,6,2,5,18,7,7,4
5909,5,True,0,-1,-1,0,0,0,0,0
5911,23,True,4,14,6,9,26,11,11,4
5913,14,True,3,3,2,2,9,4,2,3
5915,24,True,4,1,1,1,9,4,1,4
5917,17,True,2,8,6,3,11,5,4,2
5919,26,True,3,7,6,2,8,3,2,3
5921,30,True,6,13,4,10,32,13,13,6
5923,8,True,0,-1,-1,0,0,0,0,0
5925,7,True,0,-1,-1,0,0,0,0,0
5927,14,True,1,0,0,1,3,1,1,1
5929,27,True,4,10,8,3,12,5,3,4
5931,8,True,0,-1,-1,0,0,0,0,0
5933,25,True,3,16,11,6,19,8,8,3
5935,17,True,2,8,6,3,12,5,5,2
5937,24,True,3,15,10,6,19,8,8,3
5939,24,True,3,15,10,6,19,8,8,3
5941,11,True,1,4,4,1,2,0,1,1
5943,9,True,1,5,5,1,3,1,1,1
5945,11,True,1,7,7,1,3,1,1,1
5947,24,True,3,15,10,6,19,8,8,3
5949,18,True,2,9,9,1,4,1,1,2
5951,8,True,2,0,0,1,6,2,2,2
5953,11,True,1,4,4,1,2,0,1,1
5955,23,True,3,14,9,6,19,8,8,3
5957,10,True,1,3,3,1,2,0,1,1
5959,21,True,4,10,10,1,8,3,1,4
5961,9,True,1,3,3,1,3,1,1,1
5963,10,True,1,3,3,1,2,0,1,1
5965,19,True,1,2,2,1,3,1,1,1
5967,26,True,3,17,12,6,19,8,8,3
5969,18,True,1,14,14,1,3,1,1,1
5971,22,True,3,13,8,6,19,8,8,3
5973,4,True,0,-1,-1,0,0,0,0,0
5975,10,True,0,-1,-1,0,0,0,0,0
5977,11,True,0,-1,-1,0,0,0,0,0
5979,10,True,1,1,1,1,3,1,1,1
5981,10,True,0,-1,-1,0,0,0,0,0
5983,8,True,0,-1,-1,0,0,0,0,0
5985,19,True,1,2,2,1,3,1,1,1
5987,9,True,0,-1,-1,0,0,0,0,0
5989,9,True,0,-1,-1,0,0,0,0,0
5991,18,True,3,1,0,2,10,4,3,3
5993,16,True,4,7,7,1,7,2,1,4
5995,15,True,4,6,6,1,7,2,1,4
5997,10,True,0,-1,-1,0,0,0,0,0
5999,29,True,5,20,12,9,27,11,11,5
6001,10,True,0,-1,-1,0,0,0,0,0
6003,8,True,1,3,3,1,2,0,1,1
6005,10,True,0,-1,-1,0,0,0,0,0
6007,8,True,0,-1,-1,0,0,0,0,0
6009,16,True,1,5,5,1,5,2,2,1
6011,9,True,0,-1,-1,0,0,0,0,0
6013,21,True,3,12,7,6,19,8,8,3
6015,24,True,4,7,5,3,12,5,3,4
6017,33,True,4,24,16,9,26,11,11,4
6019,7,True,0,-1,-1,0,0,0,0,0
6021,7,True,1,2,2,1,4,1,2,1
6023,7,True,1,0,0,1,3,1,1,1
6025,21,True,1,2,2,1,2,0,1,1
6027,33,True,4,24,16,9,26,11,11,4
6029,5,True,0,-1,-1,0,0,0,0,0
6031,20,True,1,2,2,1,4,2,1,1
6033,9,True,1,4,4,1,2,0,1,1
6035,7,True,1,2,2,1,2,0,1,1
6037,11,True,1,2,2,1,6,3,2,1
6039,11,True,2,2,2,1,4,1,1,2
6041,12,True,2,3,3,1,4,1,1,2
6043,23,True,3,6,5,2,8,3,2,3
6045,17,True,4,6,6,1,8,3,1,4
6047,16,True,4,5,5,1,8,3,1,4
6049,13,True,1,4,4,1,3,1,1,1
6051,11,True,1,2,2,1,5,2,2,1
6053,13,True,1,1,1,1,4,2,1,1
6055,16,True,2,3,0,4,10,4,4,2
6057,32,True,6,6,4,3,17,7,4,6
6059,28,True,3,19,14,6,19,8,8,3
6061,24,True,3,3,3,1,8,3,2,3
6063,23,True,3,4,2,3,10,4,3,3
6065,5,True,0,-1,-1,0,0,0,0,0
6067,4,True,0,-1,-1,0,0,0,0,0
6069,13,True,1,9,9,1,3,1,1,1
6071,29,True,5,20,12,9,27,11,11,5
6073,15,True,1,11,11,1,3,1,1,1
6075,14,True,1,10,10,1,3,1,1,1
6077,28,True,5,19,11,9,27,11,11,5
6079,12,True,3,0,0,1,6,2,1,3
6081,13,True,1,9,9,1,3,1,1,1
6083,26,True,5,17,9,9,27,11,11,5
6085,19,True,3,10,5,6,19,8,8,3
6087,27,True,5,18,10,9,27,11,11,5
6089,13,True,1,2,2,1,3,1,1,1
6091,9,True,0,-1,-1,0,0,0,0,0
6093,9,True,0,-1,-1,0,0,0,0,0
6095,11,True,1,7,7,1,3,1,1,1
6097,9,True,0,-1,-1,0,0,0,0,0
6099,20,True,4,3,1,3,11,4,3,4
6101,17,True,3,8,3,6,19,8,8,3
6103,25,True,5,16,8,9,27,11,11,5
6105,19,True,3,10,5,6,19,8,8,3
6107,25,True,5,16,8,9,27,11,11,5
6109,27,True,4,18,10,9,26,11,11,4
6111,13,True,1,0,0,1,5,2,2,1
6113,28,True,4,19,11,9,26,11,11,4
6115,17,True,3,8,3,6,19,8,8,3
6117,15,True,1,11,11,1,3,1,1,1
6119,13,True,1,0,0,1,3,1,1,1
6121,29,True,8,7,1,7,27,12,7,8
6123,30,True,4,21,13,9,26,11,11,4
6125,14,True,1,10,10,1,3,1,1,1
6127,12,True,1,0,0,1,4,2,1,1
6129,11,True,2,2,2,1,4,1,1,2
6131,25,True,4,16,8,9,26,11,11,4
6133,9,True,0,-1,-1,0,0,0,0,0
6135,15,True,1,2,2,1,2,0,1,1
6137,20,True,4,9,8,2,10,4,2,4
6139,20,True,4,9,8,2,10,4,2,4
6141,11,True,1,1,1,1,8,4,3,1
6143,27,True,5,1,0,2,17,7,5,5
6145,13,True,0,-1,-1,0,0,0,0,0
6147,20,True,3,11,6,6,19,8,8,3
6149,26,True,5,17,9,9,27,11,11,5
6151,19,True,3,10,5,6,19,8,8,3
6153,19,True,1,12,12,1,2,0,1,1
6155,25,True,5,16,8,9,27,11,11,5
6157,8,True,0,-1,-1,0,0,0,0,0
6159,24,True,5,15,7,9,27,11,11,5
6161,8,True,0,-1,-1,0,0,0,0,0
6163,25,True,5,16,8,9,27,11,11,5
6165,7,True,0,-1,-1,0,0,0,0,0
6167,6,True,0,-1,-1,0,0,0,0,0
6169,19,True,3,10,5,6,19,8,8,3
6171,43,True,4,5,1,5,16,6,6,4
6173,20,True,2,11,9,3,11,5,4,2
6175,23,True,2,0,0,1,5,2,1,2
6177,19,True,2,10,8,3,11,5,4,2
6179,6,True,0,-1,-1,0,0,0,0,0
6181,11,True,1,3,3,1,4,2,1,1
6183,27,True,4,18,10,9,26,11,11,4
6185,20,True,2,1,1,1,5,2,1,2
6187,12,True,1,8,8,1,3,1,1,1
6189,8,True,0,-1,-1,0,0,0,0,0
6191,29,True,4,18,18,1,8,3,1,4
6193,30,True,6,4,2,3,15,6,3,6
6195,30,True,5,4,3,2,12,5,2,5
6197,21,True,5,12,4,9,27,11,11,5
6199,25,True,1,1,1,1,4,2,1,1
6201,7,True,0,-1,-1,0,0,0,0,0
6203,19,True,1,2,2,1,2,0,1,1
6205,26,True,4,17,9,9,26,11,11,4
6207,17,True,1,0,0,1,6,2,3,1
6209,26,True,4,17,9,9,26,11,11,4
6211,25,True,4,16,8,9,26,11,11,4
6213,21,True,5,12,4,9,27,11,11,5
6215,13,True,1,0,0,1,3,1,1,1
6217,17,True,2,8,6,3,11,5,4,2
6219,20,True,5,11,3,9,27,11,11,5
